Etc/UTC,Open,High,Low,Close,Volume
2026-07-31T06:15:00+00:00,28480.089,28483.289,28476.431,28476.619,53680
2026-07-31T06:16:00+00:00,28476.898,28481.599,28473.719,28481.497,51920
2026-07-31T06:17:00+00:00,28481.586,28482.831,28479.465,28482.465,50380
2026-07-31T06:18:00+00:00,28482.532,28482.589,28476.365,28481.01,54120
2026-07-31T06:19:00+00:00,28480.886,28481.631,28476.475,28477.931,40040
2026-07-31T06:20:00+00:00,28477.532,28478.709,28467.619,28467.82,58740
2026-07-31T06:21:00+00:00,28468.299,28468.608,28464.409,28464.864,47300
2026-07-31T06:22:00+00:00,28464.609,28468.708,28462.143,28462.342,46860
2026-07-31T06:23:00+00:00,28462.142,28463.087,28458.399,28460.089,54560
2026-07-31T06:24:00+00:00,28460.289,28462.719,28456.997,28460.942,58300
2026-07-31T06:25:00+00:00,28460.887,28465.431,28459.209,28462.843,55660
2026-07-31T06:26:00+00:00,28463.154,28464.387,28456.576,28459.919,58520
2026-07-31T06:27:00+00:00,28460.199,28461.197,28453.531,28456.199,58080
2026-07-31T06:28:00+00:00,28455.919,28462.432,28455.175,28461.92,55220
2026-07-31T06:29:00+00:00,28461.364,28465.389,28455.919,28462.387,69520
2026-07-31T06:30:00+00:00,28463.009,28465.289,28436.521,28438.365,75680
2026-07-31T06:31:00+00:00,28438.209,28444.719,28434.675,28436.065,71500
2026-07-31T06:32:00+00:00,28436.119,28437.586,28427.689,28427.689,64460
2026-07-31T06:33:00+00:00,28427.909,28428.208,28406.686,28407.209,68640
2026-07-31T06:34:00+00:00,28407.464,28407.464,28393.042,28394.975,70840
2026-07-31T06:35:00+00:00,28395.687,28397.219,28364.887,28366.654,75240
2026-07-31T06:36:00+00:00,28367.219,28373.099,28358.664,28371.564,75020
2026-07-31T06:37:00+00:00,28370.586,28386.154,28362.521,28377.053,72160
2026-07-31T06:38:00+00:00,28377.998,28386.42,28373.386,28374.886,73260
2026-07-31T06:39:00+00:00,28374.521,28381.843,28360.676,28380.386,74580
2026-07-31T06:40:00+00:00,28379.497,28380.186,28360.854,28363.11,58300
2026-07-31T06:41:00+00:00,28362.61,28363.665,28348.197,28349.398,64020
2026-07-31T06:42:00+00:00,28349.597,28356.099,28344.653,28346.097,69080
2026-07-31T06:43:00+00:00,28345.964,28348.997,28330.365,28348.019,72600
2026-07-31T06:44:00+00:00,28348.289,28356.908,28339.098,28356.908,71940
2026-07-31T06:45:00+00:00,28357.409,28357.409,28336.353,28339.219,67100
2026-07-31T06:46:00+00:00,28339.431,28347.821,28331.831,28346.942,70840
2026-07-31T06:47:00+00:00,28347.142,28347.142,28328.386,28329.586,66880
2026-07-31T06:48:00+00:00,28329.521,28339.698,28323.12,28333.51,68860
2026-07-31T06:49:00+00:00,28333.897,28347.531,28331.61,28347.531,62480
2026-07-31T06:50:00+00:00,28349.865,28353.032,28342.164,28349.689,64020
2026-07-31T06:51:00+00:00,28349.465,28351.821,28327.443,28346.343,69960
2026-07-31T06:52:00+00:00,28346.476,28357.931,28342.886,28357.299,60500
2026-07-31T06:53:00+00:00,28356.964,28366.142,28355.719,28364.665,58740
2026-07-31T06:54:00+00:00,28364.543,28374.919,28361.321,28374.021,59180
2026-07-31T06:55:00+00:00,28373.82,28381.865,28372.82,28373.365,57640
2026-07-31T06:56:00+00:00,28373.11,28375.289,28357.52,28364.154,63800
2026-07-31T06:57:00+00:00,28363.942,28364.399,28353.898,28360.886,65560
2026-07-31T06:58:00+00:00,28361.054,28376.342,28357.154,28375.931,63800
2026-07-31T06:59:00+00:00,28376.089,28377.865,28358.675,28358.675,61380
2026-07-31T07:00:00+00:00,28357.398,28357.398,28328.332,28338.987,83380
2026-07-31T07:01:00+00:00,28338.564,28355.908,28334.487,28348.686,77440
2026-07-31T07:02:00+00:00,28348.886,28351.398,28338.01,28346.587,78760
2026-07-31T07:03:00+00:00,28346.509,28350.599,28332.11,28339.898,74580
2026-07-31T07:04:00+00:00,28338.542,28352.876,28337.075,28352.876,73260
2026-07-31T07:05:00+00:00,28352.389,28362.864,28351.443,28358.299,73480
2026-07-31T07:06:00+00:00,28358.175,28361.921,28354.02,28359.876,71060
2026-07-31T07:07:00+00:00,28359.899,28374.321,28354.875,28372.842,73700
2026-07-31T07:08:00+00:00,28373.097,28379.42,28367.854,28373.899,70840
2026-07-31T07:09:00+00:00,28374.076,28384.665,28372.954,28383.586,66440
2026-07-31T07:10:00+00:00,28384.119,28396.708,28382.519,28385.81,70840
2026-07-31T07:11:00+00:00,28386.208,28396.208,28385.497,28391.119,70400
2026-07-31T07:12:00+00:00,28390.931,28405.208,28384.41,28404.519,72380
2026-07-31T07:13:00+00:00,28404.676,28415.609,28404.175,28412.376,73480
2026-07-31T07:14:00+00:00,28412.464,28413.199,28403.01,28408.132,70400
2026-07-31T07:15:00+00:00,28408.419,28412.119,28390.897,28393.864,69960
2026-07-31T07:16:00+00:00,28394.009,28397.942,28388.353,28390.41,69740
2026-07-31T07:17:00+00:00,28390.531,28395.089,28379.519,28395.089,67760
2026-07-31T07:18:00+00:00,28394.619,28405.108,28392.409,28398.698,65780
2026-07-31T07:19:00+00:00,28399.41,28422.219,28397.053,28421.621,70620
2026-07-31T07:20:00+00:00,28421.932,28423.199,28411.443,28412.476,66880
2026-07-31T07:21:00+00:00,28412.219,28412.689,28401.11,28411.421,69300
2026-07-31T07:22:00+00:00,28411.186,28412.589,28391.365,28392.831,70400
2026-07-31T07:23:00+00:00,28392.708,28403.187,28392.075,28392.164,66220
2026-07-31T07:24:00+00:00,28392.609,28409.686,28390.554,28408.519,68420
2026-07-31T07:25:00+00:00,28408.964,28420.299,28408.11,28417.419,66880
2026-07-31T07:26:00+00:00,28417.432,28422.81,28413.431,28418.11,72820
2026-07-31T07:27:00+00:00,28417.986,28446.42,28417.986,28440.131,68640
2026-07-31T07:28:00+00:00,28440.61,28442.089,28423.321,28432.064,62700
2026-07-31T07:29:00+00:00,28431.998,28432.398,28419.208,28419.208,64900
2026-07-31T07:30:00+00:00,28419.321,28423.431,28408.987,28417.586,68200
2026-07-31T07:31:00+00:00,28417.043,28427.099,28413.11,28420.421,64900
2026-07-31T07:32:00+00:00,28420.598,28424.097,28411.11,28415.399,66880
2026-07-31T07:33:00+00:00,28415.599,28421.832,28409.12,28411.464,64680
2026-07-31T07:34:00+00:00,28411.599,28417.598,28407.897,28413.509,69960
2026-07-31T07:35:00+00:00,28412.619,28432.199,28412.619,28429.475,67540
2026-07-31T07:36:00+00:00,28429.419,28436.099,28418.543,28423.953,67760
2026-07-31T07:37:00+00:00,28424.198,28427.908,28415.831,28426.719,67760
2026-07-31T07:38:00+00:00,28427.086,28442.397,28427.086,28441.51,68420
2026-07-31T07:39:00+00:00,28441.697,28442.01,28429.132,28429.387,63580
2026-07-31T07:40:00+00:00,28429.397,28437.589,28426.164,28437.343,67100
2026-07-31T07:41:00+00:00,28437.353,28445.565,28434.886,28436.164,66440
2026-07-31T07:42:00+00:00,28436.986,28440.099,28434.431,28436.454,62700
2026-07-31T07:43:00+00:00,28438.199,28446.431,28436.186,28436.81,63580
2026-07-31T07:44:00+00:00,28436.897,28443.387,28436.464,28438.889,57200
2026-07-31T07:45:00+00:00,28439.087,28455.075,28439.087,28452.121,58300
2026-07-31T07:46:00+00:00,28454.199,28456.299,28446.043,28448.898,65780
2026-07-31T07:47:00+00:00,28449.165,28451.719,28436.932,28440.521,67320
2026-07-31T07:48:00+00:00,28440.831,28441.075,28430.854,28431.654,68640
2026-07-31T07:49:00+00:00,28432.598,28437.689,28427.564,28427.564,66000
2026-07-31T07:50:00+00:00,28428.043,28433.087,28417.976,28418.565,64460
2026-07-31T07:51:00+00:00,28419.219,28421.464,28415.51,28421.008,63360
2026-07-31T07:52:00+00:00,28420.564,28446.376,28416.053,28440.019,55220
2026-07-31T07:53:00+00:00,28439.642,28448.476,28439.475,28448.476,53240
2026-07-31T07:54:00+00:00,28449.119,28454.197,28448.143,28452.064,57200
2026-07-31T07:55:00+00:00,28451.975,28451.986,28444.186,28449.52,54780
2026-07-31T07:56:00+00:00,28450.076,28451.376,28438.909,28439.219,60280
2026-07-31T07:57:00+00:00,28438.509,28447.021,28437.164,28440.609,57420
2026-07-31T07:58:00+00:00,28440.831,28445.898,28436.41,28445.11,64020
2026-07-31T07:59:00+00:00,28445.464,28448.187,28439.654,28446.332,59180
2026-07-31T08:00:00+00:00,28446.289,28463.053,28440.064,28457.132,75680
2026-07-31T08:01:00+00:00,28456.42,28458.019,28431.11,28433.943,79640
2026-07-31T08:02:00+00:00,28434.876,28434.876,28424.62,28431.065,73700
2026-07-31T08:03:00+00:00,28430.354,28435.399,28412.008,28412.82,76560
2026-07-31T08:04:00+00:00,28412.531,28420.132,28405.619,28411.386,74360
2026-07-31T08:05:00+00:00,28411.364,28426.32,28408.589,28421.289,78980
2026-07-31T08:06:00+00:00,28421.164,28427.031,28416.387,28424.654,77880
2026-07-31T08:07:00+00:00,28425.043,28445.799,28416.843,28441.609,74140
2026-07-31T08:08:00+00:00,28441.109,28442.119,28408.408,28411.109,72820
2026-07-31T08:09:00+00:00,28411.009,28413.386,28402.321,28406.887,74800
2026-07-31T08:10:00+00:00,28406.497,28414.199,28396.954,28405.897,76780
2026-07-31T08:11:00+00:00,28404.465,28423.609,28404.209,28422.409,76340
2026-07-31T08:12:00+00:00,28421.519,28436.089,28417.653,28434.131,78100
2026-07-31T08:13:00+00:00,28433.997,28447.487,28432.076,28445.087,75240
2026-07-31T08:14:00+00:00,28445.031,28450.919,28441.02,28450.132,67980
2026-07-31T08:15:00+00:00,28450.565,28460.199,28447.81,28450.299,74580
2026-07-31T08:16:00+00:00,28450.397,28451.419,28441.486,28445.075,69520
2026-07-31T08:17:00+00:00,28445.197,28453.699,28444.219,28452.389,66440
2026-07-31T08:18:00+00:00,28452.399,28455.843,28442.908,28447.821,70840
2026-07-31T08:19:00+00:00,28448.453,28469.419,28444.543,28466.375,69740
2026-07-31T08:20:00+00:00,28466.442,28468.943,28456.019,28461.008,68860
2026-07-31T08:21:00+00:00,28460.887,28465.321,28450.632,28460.021,69960
2026-07-31T08:22:00+00:00,28460.199,28461.587,28448.497,28449.586,71720
2026-07-31T08:23:00+00:00,28449.665,28452.332,28437.631,28440.475,73480
2026-07-31T08:24:00+00:00,28440.099,28450.554,28438.554,28449.521,68640
2026-07-31T08:25:00+00:00,28450.289,28465.599,28446.175,28465.099,69300
2026-07-31T08:26:00+00:00,28464.521,28465.053,28452.675,28454.821,69520
2026-07-31T08:27:00+00:00,28455.364,28474.719,28454.876,28472.42,71060
2026-07-31T08:28:00+00:00,28473.332,28475.486,28469.464,28474.099,67540
2026-07-31T08:29:00+00:00,28473.931,28480.097,28469.087,28470.965,71940
2026-07-31T08:30:00+00:00,28470.643,28476.687,28460.953,28474.865,70400
2026-07-31T08:31:00+00:00,28474.897,28476.208,28467.321,28474.487,71720
2026-07-31T08:32:00+00:00,28474.589,28483.076,28469.208,28469.208,69520
2026-07-31T08:33:00+00:00,28468.864,28472.098,28463.021,28468.886,57860
2026-07-31T08:34:00+00:00,28468.175,28473.886,28463.175,28470.087,59840
2026-07-31T08:35:00+00:00,28470.053,28470.709,28461.342,28463.076,63580
2026-07-31T08:36:00+00:00,28463.209,28464.389,28458.997,28462.065,64460
2026-07-31T08:37:00+00:00,28461.554,28464.976,28453.476,28463.01,62920
2026-07-31T08:38:00+00:00,28463.586,28465.443,28454.054,28457.153,61820
2026-07-31T08:39:00+00:00,28457.099,28459.008,28449.119,28449.364,61600
2026-07-31T08:40:00+00:00,28449.443,28449.953,28438.42,28438.899,66220
2026-07-31T08:41:00+00:00,28438.598,28445.387,28434.186,28439.119,68200
2026-07-31T08:42:00+00:00,28439.508,28445.843,28439.075,28444.876,61600
2026-07-31T08:43:00+00:00,28444.987,28450.599,28441.12,28445.554,66880
2026-07-31T08:44:00+00:00,28445.354,28451.632,28436.009,28440.508,64900
2026-07-31T08:45:00+00:00,28440.653,28446.389,28435.898,28445.954,65340
2026-07-31T08:46:00+00:00,28446.209,28458.164,28444.654,28457.521,66880
2026-07-31T08:47:00+00:00,28457.632,28471.189,28454.632,28470.875,68420
2026-07-31T08:48:00+00:00,28470.686,28473.443,28468.865,28469.032,60500
2026-07-31T08:49:00+00:00,28468.531,28472.898,28465.409,28466.175,60280
2026-07-31T08:50:00+00:00,28466.065,28475.289,28461.531,28467.589,62040
2026-07-31T08:51:00+00:00,28467.509,28472.976,28465.12,28466.408,60720
2026-07-31T08:52:00+00:00,28466.131,28471.219,28458.031,28458.854,62260
2026-07-31T08:53:00+00:00,28458.41,28467.665,28458.11,28465.289,64900
2026-07-31T08:54:00+00:00,28465.02,28465.521,28454.565,28455.709,60280
2026-07-31T08:55:00+00:00,28455.42,28470.687,28454.409,28469.509,64020
2026-07-31T08:56:00+00:00,28469.019,28479.175,28461.653,28475.842,73480
2026-07-31T08:57:00+00:00,28475.864,28478.699,28473.031,28476.142,65340
2026-07-31T08:58:00+00:00,28476.421,28476.442,28469.01,28475.897,63580
2026-07-31T08:59:00+00:00,28476.153,28479.519,28473.365,28475.354,58080
2026-07-31T09:00:00+00:00,28475.399,28492.409,28470.643,28489.153,78760
2026-07-31T09:01:00+00:00,28489.143,28489.32,28476.821,28483.019,73700
2026-07-31T09:02:00+00:00,28482.91,28492.189,28482.509,28484.921,67980
2026-07-31T09:03:00+00:00,28485.053,28486.52,28474.042,28482.686,74140
2026-07-31T09:04:00+00:00,28483.364,28491.92,28483.008,28490.187,63580
2026-07-31T09:05:00+00:00,28489.42,28492.099,28471.832,28480.619,74140
2026-07-31T09:06:00+00:00,28481.01,28496.497,28475.399,28496.331,71060
2026-07-31T09:07:00+00:00,28496.789,28498.054,28491.853,28496.199,66220
2026-07-31T09:08:00+00:00,28496.01,28499.209,28492.11,28492.131,55220
2026-07-31T09:09:00+00:00,28491.998,28498.299,28488.575,28497.142,63360
2026-07-31T09:10:00+00:00,28497.086,28512.987,28495.486,28511.065,64680
2026-07-31T09:11:00+00:00,28511.12,28511.986,28506.41,28509.153,64460
2026-07-31T09:12:00+00:00,28508.954,28510.676,28504.376,28506.575,64680
2026-07-31T09:13:00+00:00,28506.198,28507.186,28500.832,28501.008,61600
2026-07-31T09:14:00+00:00,28501.519,28504.019,28497.087,28501.176,61820
2026-07-31T09:15:00+00:00,28501.131,28503.789,28496.109,28501.042,51700
2026-07-31T09:16:00+00:00,28501.353,28502.099,28486.099,28487.389,63360
2026-07-31T09:17:00+00:00,28487.375,28492.465,28484.62,28491.353,61380
2026-07-31T09:18:00+00:00,28492.209,28497.009,28488.532,28495.519,62040
2026-07-31T09:19:00+00:00,28495.11,28499.831,28482.498,28482.92,60060
2026-07-31T09:20:00+00:00,28482.909,28493.875,28482.642,28492.699,58960
2026-07-31T09:21:00+00:00,28492.509,28492.831,28480.12,28486.486,62920
2026-07-31T09:22:00+00:00,28486.432,28487.199,28479.42,28481.198,61600
2026-07-31T09:23:00+00:00,28481.789,28481.789,28473.932,28480.121,56760
2026-07-31T09:24:00+00:00,28480.32,28483.619,28476.087,28480.843,59620
2026-07-31T09:25:00+00:00,28480.908,28484.121,28473.598,28484.108,57640
2026-07-31T09:26:00+00:00,28484.332,28486.219,28484.332,28485.619,8360
2026-07-31T09:27:00+00:00,28482.387,28484.909,28478.064,28479.109,27720
2026-07-31T09:28:00+00:00,28479.898,28480.364,28460.131,28460.789,68860
2026-07-31T09:29:00+00:00,28460.621,28464.186,28457.419,28461.875,56980
2026-07-31T09:30:00+00:00,28457.932,28463.832,28454.686,28455.987,71280
2026-07-31T09:31:00+00:00,28455.821,28460.889,28450.987,28458.098,66000
2026-07-31T09:32:00+00:00,28458.131,28460.589,28450.486,28453.409,63800
2026-07-31T09:33:00+00:00,28453.821,28453.821,28441.11,28448.186,58740
2026-07-31T09:34:00+00:00,28448.586,28449.498,28435.61,28437.197,61380
2026-07-31T09:35:00+00:00,28437.454,28441.899,28433.52,28435.109,60500
2026-07-31T09:36:00+00:00,28434.643,28435.497,28420.542,28424.92,63800
2026-07-31T09:37:00+00:00,28424.82,28428.187,28419.621,28427.354,63800
2026-07-31T09:38:00+00:00,28427.421,28429.708,28409.376,28410.32,69080
2026-07-31T09:39:00+00:00,28408.61,28419.354,28406.42,28418.089,60500
2026-07-31T09:40:00+00:00,28418.008,28423.832,28414.431,28422.554,63580
2026-07-31T09:41:00+00:00,28422.642,28428.208,28419.086,28426.121,66440
2026-07-31T09:42:00+00:00,28426.431,28432.109,28421.432,28429.219,68860
2026-07-31T09:43:00+00:00,28429.354,28430.521,28424.821,28429.01,57420
2026-07-31T09:44:00+00:00,28429.153,28431.642,28422.064,28425.41,54120
2026-07-31T09:45:00+00:00,28425.61,28438.431,28424.42,28434.042,63140
2026-07-31T09:46:00+00:00,28433.586,28435.464,28428.42,28430.921,62260
2026-07-31T09:47:00+00:00,28430.676,28431.509,28426.509,28429.208,56980
2026-07-31T09:48:00+00:00,28429.409,28435.876,28427.009,28428.886,53460
2026-07-31T09:49:00+00:00,28428.675,28439.165,28423.986,28437.087,65780
2026-07-31T09:50:00+00:00,28437.431,28441.908,28434.11,28437.331,62260
2026-07-31T09:51:00+00:00,28438.189,28440.889,28418.409,28424.689,67320
2026-07-31T09:52:00+00:00,28424.789,28430.619,28423.687,28428.632,51920
2026-07-31T09:53:00+00:00,28428.954,28430.199,28420.642,28424.42,58080
2026-07-31T09:54:00+00:00,28424.61,28430.486,28419.142,28420.41,65340
2026-07-31T09:55:00+00:00,28419.853,28429.131,28419.453,28425.642,64460
2026-07-31T09:56:00+00:00,28426.01,28427.008,28406.053,28411.475,67760
2026-07-31T09:57:00+00:00,28411.376,28411.953,28403.543,28406.564,60720
2026-07-31T09:58:00+00:00,28406.443,28409.943,28403.321,28408.698,62260
2026-07-31T09:59:00+00:00,28408.954,28410.165,28402.653,28404.199,58300
2026-07-31T10:00:00+00:00,28403.61,28405.698,28392.62,28395.465,67760
2026-07-31T10:01:00+00:00,28396.01,28413.709,28393.632,28413.609,70400
2026-07-31T10:02:00+00:00,28413.82,28419.143,28398.086,28404.621,66660
2026-07-31T10:03:00+00:00,28405.099,28411.289,28404.431,28407.064,57640
2026-07-31T10:04:00+00:00,28408.332,28411.289,28399.643,28403.654,55220
2026-07-31T10:05:00+00:00,28403.543,28405.365,28398.664,28400.508,58520
2026-07-31T10:06:00+00:00,28399.92,28405.697,28393.108,28405.299,62920
2026-07-31T10:07:00+00:00,28406.008,28414.589,28397.953,28414.589,61600
2026-07-31T10:08:00+00:00,28414.954,28416.353,28404.821,28405.997,63580
2026-07-31T10:09:00+00:00,28405.909,28412.099,28404.832,28411.564,59840
2026-07-31T10:10:00+00:00,28411.675,28416.689,28404.043,28415.599,64460
2026-07-31T10:11:00+00:00,28415.132,28416.919,28409.698,28411.419,54780
2026-07-31T10:12:00+00:00,28411.465,28425.987,28410.619,28425.586,56980
2026-07-31T10:13:00+00:00,28426.321,28430.889,28425.321,28430.208,56760
2026-07-31T10:14:00+00:00,28430.189,28437.431,28427.931,28428.143,55220
2026-07-31T10:15:00+00:00,28428.042,28428.953,28422.132,28425.364,58300
2026-07-31T10:16:00+00:00,28424.975,28428.108,28418.942,28427.009,60500
2026-07-31T10:17:00+00:00,28426.719,28429.975,28422.82,28429.632,48620
2026-07-31T10:18:00+00:00,28429.921,28432.599,28425.665,28431.954,53900
2026-07-31T10:19:00+00:00,28431.598,28438.832,28429.708,28438.42,54780
2026-07-31T10:20:00+00:00,28438.542,28446.589,28438.542,28444.02,59180
2026-07-31T10:21:00+00:00,28443.853,28447.099,28443.521,28447.099,52140
2026-07-31T10:22:00+00:00,28446.986,28447.689,28443.086,28444.965,44000
2026-07-31T10:23:00+00:00,28444.654,28447.498,28442.62,28444.421,49280
2026-07-31T10:24:00+00:00,28444.464,28444.699,28427.464,28428.932,60500
2026-07-31T10:25:00+00:00,28429.01,28444.197,28428.843,28442.599,55880
2026-07-31T10:26:00+00:00,28442.154,28442.421,28434.476,28435.92,48840
2026-07-31T10:27:00+00:00,28436.01,28439.589,28434.954,28437.831,53240
2026-07-31T10:28:00+00:00,28437.587,28451.689,28436.664,28447.289,54560
2026-07-31T10:29:00+00:00,28446.987,28447.443,28438.997,28445.376,46420
2026-07-31T10:30:00+00:00,28444.997,28449.019,28440.532,28444.397,53680
2026-07-31T10:31:00+00:00,28444.586,28448.986,28438.142,28438.921,56760
2026-07-31T10:32:00+00:00,28439.475,28448.919,28437.564,28440.854,56760
2026-07-31T10:33:00+00:00,28441.054,28445.699,28436.965,28440.52,60280
2026-07-31T10:34:00+00:00,28440.576,28449.709,28436.632,28440.931,57420
2026-07-31T10:35:00+00:00,28439.454,28443.553,28434.997,28437.92,54560
2026-07-31T10:36:00+00:00,28437.631,28449.008,28437.086,28448.019,57420
2026-07-31T10:37:00+00:00,28447.821,28448.832,28439.321,28441.108,57640
2026-07-31T10:38:00+00:00,28441.854,28442.976,28434.619,28440.865,58960
2026-07-31T10:39:00+00:00,28440.51,28448.899,28439.708,28448.453,55880
2026-07-31T10:40:00+00:00,28448.664,28450.389,28443.01,28449.108,60720
2026-07-31T10:41:00+00:00,28449.11,28454.664,28445.61,28454.398,52360
2026-07-31T10:42:00+00:00,28453.953,28455.199,28449.409,28451.553,54120
2026-07-31T10:43:00+00:00,28451.476,28454.354,28447.064,28451.299,53240
2026-07-31T10:44:00+00:00,28451.008,28455.165,28447.432,28450.875,49940
2026-07-31T10:45:00+00:00,28451.299,28462.632,28451.299,28454.386,57640
2026-07-31T10:46:00+00:00,28454.399,28456.032,28446.408,28449.564,47960
2026-07-31T10:47:00+00:00,28449.119,28451.52,28442.175,28442.197,50820
2026-07-31T10:48:00+00:00,28442.065,28443.008,28436.598,28440.519,56540
2026-07-31T10:49:00+00:00,28439.898,28440.409,28424.854,28428.487,61600
2026-07-31T10:50:00+00:00,28428.62,28441.398,28426.465,28438.842,58960
2026-07-31T10:51:00+00:00,28438.665,28441.521,28434.131,28439.289,53900
2026-07-31T10:52:00+00:00,28439.12,28446.397,28437.197,28438.432,58520
2026-07-31T10:53:00+00:00,28438.543,28445.919,28436.565,28439.398,60940
2026-07-31T10:54:00+00:00,28438.854,28453.299,28438.854,28452.343,53460
2026-07-31T10:55:00+00:00,28452.454,28456.976,28441.62,28443.076,56980
2026-07-31T10:56:00+00:00,28443.143,28449.143,28439.876,28444.408,55440
2026-07-31T10:57:00+00:00,28444.442,28446.009,28438.51,28439.019,58080
2026-07-31T10:58:00+00:00,28438.642,28444.01,28436.342,28440.086,58960
2026-07-31T10:59:00+00:00,28440.142,28441.419,28429.476,28437.389,66660
2026-07-31T11:00:00+00:00,28437.919,28456.632,28435.589,28451.82,78320
2026-07-31T11:01:00+00:00,28452.165,28476.943,28448.042,28473.965,75460
2026-07-31T11:02:00+00:00,28474.043,28477.043,28465.686,28475.464,71060
2026-07-31T11:03:00+00:00,28475.598,28489.997,28469.531,28486.486,69740
2026-07-31T11:04:00+00:00,28486.631,28487.853,28474.476,28487.789,62040
2026-07-31T11:05:00+00:00,28486.976,28490.589,28482.032,28484.209,70840
2026-07-31T11:06:00+00:00,28483.976,28489.421,28480.498,28487.321,67100
2026-07-31T11:07:00+00:00,28487.899,28497.132,28486.31,28497.132,64680
2026-07-31T11:08:00+00:00,28496.832,28498.054,28483.587,28486.897,63360
2026-07-31T11:09:00+00:00,28487.189,28492.089,28479.354,28484.942,69080
2026-07-31T11:10:00+00:00,28485.032,28486.099,28474.453,28477.387,65780
2026-07-31T11:11:00+00:00,28477.897,28478.799,28470.608,28471.075,66000
2026-07-31T11:12:00+00:00,28471.11,28474.299,28468.876,28472.398,63800
2026-07-31T11:13:00+00:00,28472.531,28474.364,28462.532,28471.531,65340
2026-07-31T11:14:00+00:00,28471.943,28473.897,28466.097,28468.52,65780
2026-07-31T11:15:00+00:00,28468.132,28472.01,28446.109,28446.197,66000
2026-07-31T11:16:00+00:00,28445.209,28449.109,28431.31,28439.609,84040
2026-07-31T11:17:00+00:00,28439.342,28441.921,28434.997,28438.675,78100
2026-07-31T11:18:00+00:00,28439.108,28441.019,28427.176,28434.554,73480
2026-07-31T11:19:00+00:00,28435.02,28437.708,28429.632,28434.943,70840
2026-07-31T11:20:00+00:00,28434.81,28440.389,28428.164,28431.186,69520
2026-07-31T11:21:00+00:00,28431.487,28434.486,28428.219,28433.92,67760
2026-07-31T11:22:00+00:00,28433.175,28439.664,28426.11,28438.119,68420
2026-07-31T11:23:00+00:00,28437.886,28443.431,28433.532,28439.52,68420
2026-07-31T11:24:00+00:00,28440.12,28443.454,28435.621,28439.942,62260
2026-07-31T11:25:00+00:00,28439.631,28443.987,28429.354,28430.519,68420
2026-07-31T11:26:00+00:00,28430.889,28444.509,28429.799,28441.943,69300
2026-07-31T11:27:00+00:00,28442.454,28451.975,28436.954,28451.975,64240
2026-07-31T11:28:00+00:00,28452.364,28456.142,28444.097,28444.097,68640
2026-07-31T11:29:00+00:00,28442.643,28447.009,28421.908,28427.443,73920
2026-07-31T11:30:00+00:00,28427.343,28428.119,28411.81,28414.598,69300
2026-07-31T11:31:00+00:00,28413.676,28420.854,28409.597,28414.486,69740
2026-07-31T11:32:00+00:00,28414.165,28418.076,28405.61,28415.11,70620
2026-07-31T11:33:00+00:00,28414.198,28414.51,28398.01,28411.897,73920
2026-07-31T11:34:00+00:00,28412.289,28417.009,28406.598,28408.208,71940
2026-07-31T11:35:00+00:00,28408.621,28432.197,28408.553,28431.965,68420
2026-07-31T11:36:00+00:00,28432.076,28432.899,28413.676,28413.676,72600
2026-07-31T11:37:00+00:00,28413.42,28414.065,28402.621,28408.331,69300
2026-07-31T11:38:00+00:00,28408.098,28411.189,28405.132,28409.676,60720
2026-07-31T11:39:00+00:00,28409.575,28410.331,28398.354,28403.331,68420
2026-07-31T11:40:00+00:00,28402.575,28409.51,28395.364,28405.665,70180
2026-07-31T11:41:00+00:00,28405.899,28410.921,28400.542,28409.909,70180
2026-07-31T11:42:00+00:00,28409.931,28415.987,28407.842,28414.509,68420
2026-07-31T11:43:00+00:00,28414.31,28415.419,28398.542,28411.565,72380
2026-07-31T11:44:00+00:00,28411.031,28411.889,28404.32,28409.91,69740
2026-07-31T11:45:00+00:00,28411.399,28417.61,28404.821,28415.543,69520
2026-07-31T11:46:00+00:00,28415.943,28416.687,28405.898,28411.009,73040
2026-07-31T11:47:00+00:00,28410.889,28412.097,28405.953,28409.199,70840
2026-07-31T11:48:00+00:00,28409.342,28419.789,28404.931,28419.789,72380
2026-07-31T11:49:00+00:00,28419.208,28421.343,28415.019,28418.143,67100
2026-07-31T11:50:00+00:00,28418.453,28427.987,28417.143,28427.41,65560
2026-07-31T11:51:00+00:00,28427.521,28429.865,28420.389,28423.176,64680
2026-07-31T11:52:00+00:00,28423.132,28429.108,28422.12,28426.398,56320
2026-07-31T11:53:00+00:00,28426.465,28431.186,28421.321,28430.81,61820
2026-07-31T11:54:00+00:00,28430.998,28432.998,28425.621,28425.931,58520
2026-07-31T11:55:00+00:00,28425.964,28427.32,28419.542,28420.053,62040
2026-07-31T11:56:00+00:00,28420.132,28424.419,28417.965,28423.432,60500
2026-07-31T11:57:00+00:00,28423.197,28425.921,28418.142,28425.198,60280
2026-07-31T11:58:00+00:00,28425.465,28432.543,28425.121,28426.219,57640
2026-07-31T11:59:00+00:00,28425.565,28427.875,28420.354,28426.187,67320
2026-07-31T12:00:00+00:00,28426.464,28427.931,28397.953,28404.199,73920
2026-07-31T12:01:00+00:00,28404.021,28407.519,28394.132,28397.143,72160
2026-07-31T12:02:00+00:00,28397.31,28398.831,28393.364,28397.12,68420
2026-07-31T12:03:00+00:00,28397.386,28397.576,28381.81,28383.699,71720
